video_id,frame_id,object_id,position_x,position_y,position_z,object_length,object_width,object_height,heading,type_bicycle,type_bus,type_car,type_motorcycle,type_person,type_train,type_truck
4,0,1362,0.8857410043981463,0.3581628051742105,0.0,0.3488141842300893,0.3891785777087217,0.3488141842300893,0,False,True,False,False,False,False,False
4,1,1368,0.511304221330745,0.2995486456858973,0.0,0.0544198486769511,0.0763020765011208,0.0544198486769511,0,False,False,True,False,False,False,False
4,2,1365,0.4944024746970512,0.2508196905010029,0.0,0.029291609028104,0.0718344735742579,0.029291609028104,0,False,False,True,False,False,False,False
4,3,1370,0.5817173304203629,0.2700341462038671,0.0,0.0544094384989786,0.063157667642302,0.0544094384989786,0,False,False,True,False,False,False,False
4,3,1365,0.49289171125084,0.2600653248526172,0.0,0.0308898052834694,0.0724443450909001,0.0308898052834694,0,False,False,True,False,False,False,False
4,4,1370,0.5798655557678685,0.2794663346714379,0.0,0.0444918140033386,0.052552700683017,0.0444918140033386,0,False,False,True,False,False,False,False
4,4,1365,0.4881441455013593,0.2630257702022689,0.0,0.0332176497432458,0.0744553870664957,0.0332176497432458,0,False,False,True,False,False,False,False
4,5,1370,0.578884423336936,0.274758432126257,0.0,0.0487344878844535,0.0572379406323062,0.0487344878844535,0,False,False,True,False,False,False,False
4,5,1365,0.4852304335886176,0.2621011913110913,0.0,0.0334004711833699,0.0720607835539914,0.0334004711833699,0,False,False,True,False,False,False,False
4,6,1370,0.5790711092449505,0.2741395732362077,0.0,0.043192998090902,0.0516008436185572,0.043192998090902,0,False,False,True,False,False,False,False
4,6,1365,0.4807707934634969,0.257063148259131,0.0,0.0345566442639246,0.071155055781209,0.0345566442639246,0,False,False,True,False,False,False,False
4,7,1370,0.5774591383140769,0.2725457488420546,0.0,0.0465237871689409,0.0556098097218214,0.0465237871689409,0,False,False,True,False,False,False,False
4,7,1365,0.47799029509665,0.2582024112158128,0.0,0.0346460665230257,0.0682999724416781,0.0346460665230257,0,False,False,True,False,False,False,False
4,8,1370,0.577047990965556,0.2681262555598187,0.0,0.0492935963193821,0.0588628191838009,0.0492935963193821,0,False,False,True,False,False,False,False
4,8,1365,0.4723718615038263,0.2531592676784948,0.0,0.0320979707697408,0.0624521767713485,0.0320979707697408,0,False,False,True,False,False,False,False
4,9,1370,0.5765515585837814,0.2573361015058411,0.0,0.0519000007661423,0.0621973544444678,0.0519000007661423,0,False,False,True,False,False,False,False
4,9,1365,0.4693249682768725,0.2474402325512201,0.0,0.031859121517832,0.0602082116860727,0.031859121517832,0,False,False,True,False,False,False,False
4,10,1370,0.5761926910251085,0.2534796708950462,0.0,0.0503119807521657,0.0609561458418481,0.0503119807521657,0,False,False,True,False,False,False,False
4,11,1370,0.5757485384331819,0.2675423272664605,0.0,0.0448665804103493,0.0558295607775913,0.0448665804103493,0,False,False,True,False,False,False,False
4,12,1368,0.5099368566422612,0.2951750567718796,0.0,0.0508305011898307,0.070591259350261,0.0508305011898307,0,False,False,True,False,False,False,False
4,13,-1,0.5743333741587889,0.3080256523501452,0.0,0.0553126091643136,0.0673501752045788,0.0553126091643136,0,False,False,True,False,False,False,False
4,13,-1,0.4445413825740945,0.2899414951145465,0.0,0.0202887350586897,0.0401715120672275,0.0202887350586897,0,False,False,True,False,False,False,False
4,13,-1,0.4659684252712076,0.2535997641411922,0.0,0.0165562183823741,0.0174459788592329,0.0165562183823741,0,False,False,True,False,False,False,False
