video_id,frame_id,object_id,object_type,position_x,position_y,position_z,object_length,object_width,object_height,heading
8,0,-1,car,1814.3818359375,594.8045654296875,0,93.17962646484376,208.8544921875,93.17962646484376,0
8,0,-1,bus,704.6410522460938,534.3421630859375,0,110.78411865234376,233.0933837890625,110.78411865234376,0
8,0,-1,car,1331.82421875,582.8809204101562,0,70.3399658203125,105.4189453125,70.3399658203125,0
8,0,-1,traffic light,874.9755859375,385.4607543945313,0,98.96163940429688,39.29644775390625,98.96163940429688,0
8,0,-1,car,151.81895446777344,571.7330322265625,0,76.88763427734375,218.47781372070312,76.88763427734375,0
8,0,-1,person,464.0015563964844,559.843505859375,0,82.89996337890625,31.28302001953125,82.89996337890625,0
8,0,-1,person,396.8337707519531,570.048828125,0,62.1441650390625,24.20452880859375,62.1441650390625,0
8,0,-1,traffic light,827.0143432617188,386.36083984375,0,85.65023803710938,35.1251220703125,85.65023803710938,0
8,0,-1,car,867.2149658203125,635.0623779296875,0,68.52264404296875,200.27911376953125,68.52264404296875,0
8,0,-1,person,1478.2401123046875,578.3031005859375,0,74.54364013671875,23.113037109375,74.54364013671875,0
8,0,-1,person,1521.002685546875,605.4212646484375,0,37.859619140625,24.57373046875,37.859619140625,0
8,0,-1,person,1551.138671875,603.1116333007812,0,43.4434814453125,21.6331787109375,43.4434814453125,0
8,0,-1,person,1622.231689453125,606.211669921875,0,41.47210693359375,27.128173828125,41.47210693359375,0
8,0,-1,truck,697.7728271484375,535.1467895507812,0,110.22616577148438,222.65899658203125,110.22616577148438,0
8,0,-1,bus,670.2740478515625,531.892578125,0,102.97381591796876,165.431396484375,102.97381591796876,0
8,0,-1,person,1480.332275390625,562.0396118164062,0,55.04150390625,22.3465576171875,55.04150390625,0
8,0,-1,traffic light,874.0927734375,354.2924194335937,0,40.497802734375,34.47784423828125,40.497802734375,0
8,0,-1,person,1476.7650146484375,588.1973876953125,0,59.6689453125,25.24072265625,59.6689453125,0
8,0,-1,person,455.3714904785156,564.2927856445312,0,77.8428955078125,34.656005859375,77.8428955078125,0
8,0,-1,person,450.8475341796875,562.9832763671875,0,75.3079833984375,24.983917236328125,75.3079833984375,0
8,0,-1,traffic light,931.5855102539062,391.8963317871094,0,82.4710693359375,31.0616455078125,82.4710693359375,0
8,1,695,car,1815.021484375,595.02001953125,0,92.83642578125,208.078369140625,92.83642578125,0
8,1,696,bus,704.2008056640625,534.2000732421875,0,110.84716796875,233.21026611328125,110.84716796875,0
8,1,697,car,1332.295654296875,582.3875732421875,0,69.75225830078125,104.5067138671875,69.75225830078125,0
8,2,695,car,1815.5030517578125,595.1080322265625,0,92.60040283203124,207.52783203125,92.60040283203124,0
8,2,696,bus,703.4998779296875,534.3883056640625,0,111.183349609375,233.85986328125,111.183349609375,0
8,2,697,car,1332.7314453125,582.4036865234375,0,69.75860595703125,104.4521484375,69.75860595703125,0
8,3,695,car,1815.0399169921875,595.382080078125,0,92.10516357421876,206.466796875,92.10516357421876,0
8,3,696,bus,703.94775390625,534.65478515625,0,111.36578369140624,234.2162475585937,111.36578369140624,0
8,3,697,car,1332.603271484375,582.5487060546875,0,69.32037353515625,103.7366943359375,69.32037353515625,0
