video_id,frame_id,object_id,object_type,position_x,position_y,position_z,object_length,object_width,object_height,heading
9,0,-1,car,837.901611328125,468.47796630859375,0,118.8167724609375,142.564697265625,118.8167724609375,0
9,0,-1,car,1201.74658203125,425.4631042480469,0,64.81597900390625,153.62646484375,64.81597900390625,0
9,0,-1,person,939.4904174804688,444.5436706542969,0,81.953857421875,37.5347900390625,81.953857421875,0
9,0,-1,car,747.7924194335938,418.7438354492188,0,41.70440673828125,58.6522216796875,41.70440673828125,0
9,0,-1,traffic light,561.6548461914062,292.1678466796875,0,78.2200927734375,24.885498046875,78.2200927734375,0
9,0,-1,traffic light,799.03076171875,295.7588806152344,0,26.5184326171875,30.48046875,26.5184326171875,0
9,0,-1,traffic light,496.2216796875,349.84832763671875,0,26.3590087890625,26.20367431640625,26.3590087890625,0
9,0,-1,traffic light,688.4472045898438,264.44158935546875,0,37.703857421875,27.7666015625,37.703857421875,0
9,0,-1,traffic light,684.6322631835938,266.5902404785156,0,35.1395263671875,22.36767578125,35.1395263671875,0
9,0,-1,traffic light,953.999267578125,374.3856201171875,0,17.1240234375,15.711181640625,17.1240234375,0
9,0,-1,person,939.4429321289062,431.3155517578125,0,57.33819580078125,36.497314453125,57.33819580078125,0
9,0,-1,traffic light,879.002685546875,343.02325439453125,0,16.8502197265625,13.6663818359375,16.8502197265625,0
9,1,820,car,837.3032836914062,469.5921020507813,0,121.22061157226562,145.4478759765625,121.22061157226562,0
9,1,821,car,1193.58642578125,424.7078857421875,0,62.665618896484375,148.406982421875,62.665618896484375,0
9,1,822,person,939.9961547851562,445.20697021484375,0,85.48403930664062,39.14013671875,85.48403930664062,0
9,2,820,car,837.2100830078125,470.8540344238281,0,124.02191162109376,148.7685546875,124.02191162109376,0
9,2,821,car,1194.3271484375,424.6443481445313,0,62.37542724609375,147.4937744140625,62.37542724609375,0
9,2,822,person,940.37109375,446.0579833984375,0,89.50552368164062,40.93682861328125,89.50552368164062,0
9,3,820,car,836.7434692382812,472.5707702636719,0,128.52630615234375,154.0418701171875,128.52630615234375,0
9,3,821,car,1199.611572265625,424.4823913574219,0,63.90240478515625,150.6541748046875,63.90240478515625,0
9,3,822,person,941.5030517578124,447.4874267578125,0,90.43185424804688,41.25799560546875,90.43185424804688,0
9,4,820,car,836.236083984375,475.4708862304688,0,132.2232666015625,158.25469970703125,132.2232666015625,0
9,4,821,car,1201.154541015625,425.5093994140625,0,64.99026489257812,152.9410400390625,64.99026489257812,0
9,4,822,person,942.761962890625,449.27044677734375,0,91.339599609375,41.51776123046875,91.339599609375,0
9,5,820,car,835.2783813476562,476.9691162109375,0,134.60855102539062,160.832763671875,134.60855102539062,0
9,5,821,car,1202.779296875,426.3947143554688,0,66.50796508789062,154.4412841796875,66.50796508789062,0
9,5,822,person,943.936279296875,452.01312255859375,0,92.43157958984376,41.91986083984375,92.43157958984376,0
9,6,820,car,834.8327026367188,479.02093505859375,0,137.06668090820312,163.427978515625,137.06668090820312,0
9,6,821,car,1203.80126953125,427.2388916015625,0,67.66867065429688,152.3975830078125,67.66867065429688,0
9,6,822,person,944.332275390625,453.047119140625,0,92.59756469726562,41.90093994140625,92.59756469726562,0
9,7,820,car,834.8702392578125,481.0862731933594,0,139.14300537109375,165.57318115234375,139.14300537109375,0
9,7,821,car,1204.47705078125,427.8171997070313,0,68.46945190429688,151.0458984375,68.46945190429688,0
9,7,822,person,944.7440185546876,453.25439453125,0,92.43331909179688,41.736328125,92.43331909179688,0
9,8,820,car,835.1736450195312,482.2762451171875,0,140.26931762695312,166.6480712890625,140.26931762695312,0
9,8,821,car,1204.94873046875,428.9273681640625,0,68.95706176757812,150.1024169921875,68.95706176757812,0
9,8,822,person,945.5949096679688,453.6103515625,0,92.76272583007812,41.744384765625,92.76272583007812,0
9,9,820,car,835.5582275390625,482.9286804199219,0,141.21905517578125,167.54132080078125,141.21905517578125,0
9,9,821,car,1205.88916015625,429.5579833984375,0,68.45376586914062,148.2218017578125,68.45376586914062,0
9,9,822,person,946.0759887695312,453.6471557617188,0,92.59970092773438,41.561279296875,92.59970092773438,0
9,10,820,car,835.6409301757812,483.903076171875,0,143.02304077148438,169.3646240234375,143.02304077148438,0
9,10,821,car,1206.703369140625,430.2360229492188,0,68.18081665039062,146.5933837890625,68.18081665039062,0
9,10,822,person,946.8869018554688,453.96331787109375,0,92.99722290039062,41.640380859375,92.99722290039062,0
9,11,820,car,835.5133056640625,485.3424377441406,0,145.60211181640625,171.9586181640625,145.60211181640625,0
9,11,821,car,1207.7066650390625,430.5501403808594,0,68.262939453125,144.586669921875,68.262939453125,0
9,11,822,person,948.046142578125,454.3227233886719,0,93.22283935546876,41.66302490234375,93.22283935546876,0
9,12,820,car,835.3087158203125,486.8060302734375,0,146.37576293945312,172.5316162109375,146.37576293945312,0
9,12,821,car,1208.49169921875,430.52386474609375,0,68.88320922851562,143.0166015625,68.88320922851562,0
9,12,822,person,949.2210083007812,455.5845642089844,0,95.73907470703124,42.654296875,95.73907470703124,0
9,13,820,car,835.0643310546875,487.9810791015625,0,147.95272827148438,174.0531005859375,147.95272827148438,0
9,13,821,car,1208.9542236328125,430.8828125,0,68.362548828125,142.091552734375,68.362548828125,0
9,13,822,person,950.040771484375,456.8217468261719,0,98.19610595703124,43.50445556640625,98.19610595703124,0
9,14,820,car,834.6888427734375,488.8788757324219,0,149.10040283203125,175.22271728515625,149.10040283203125,0
9,14,821,car,1209.2755126953125,431.3458251953125,0,68.40896606445312,141.448974609375,68.40896606445312,0
9,14,822,person,950.3278198242188,457.0931396484375,0,99.00674438476562,43.9613037109375,99.00674438476562,0
9,15,820,car,834.3631591796875,489.8710021972656,0,150.95343017578125,177.16510009765625,150.95343017578125,0
9,15,821,car,1209.376220703125,431.33734130859375,0,69.086181640625,141.24755859375,69.086181640625,0
9,15,822,person,951.2318115234376,457.44622802734375,0,99.61770629882812,44.31292724609375,99.61770629882812,0
9,16,820,car,834.4967651367188,490.57855224609375,0,153.56918334960938,179.6964111328125,153.56918334960938,0
9,16,821,car,1210.029052734375,431.3524475097656,0,69.3194580078125,139.9420166015625,69.3194580078125,0
9,16,822,person,951.6754760742188,457.7200622558594,0,100.17572021484376,44.5382080078125,100.17572021484376,0
9,16,824,traffic light,667.3468017578125,257.40625,0,36.53913879394531,24.35479736328125,36.53913879394531,0
9,16,825,traffic light,539.6893310546875,288.07061767578125,0,87.66976928710938,28.07586669921875,87.66976928710938,0
9,17,820,car,834.62353515625,491.2085571289063,0,155.53897094726562,181.43389892578125,155.53897094726562,0
9,17,821,car,1210.65380859375,431.2326049804688,0,69.69192504882812,138.6922607421875,69.69192504882812,0
9,17,822,person,952.1690673828124,457.9677429199219,0,100.91607666015624,45.01739501953125,100.91607666015624,0
9,17,824,traffic light,666.0250244140625,256.66864013671875,0,36.18446350097656,24.11224365234375,36.18446350097656,0
9,17,825,traffic light,538.1365966796875,286.13250732421875,0,88.76422119140625,28.43927001953125,88.76422119140625,0
9,18,820,car,834.8948974609375,491.7722778320313,0,157.50155639648438,183.12921142578125,157.50155639648438,0
9,18,821,car,1211.425537109375,431.3157348632813,0,69.77590942382812,137.1488037109375,69.77590942382812,0
9,18,822,person,952.9244995117188,457.9431457519531,0,100.95953369140624,45.166259765625,100.95953369140624,0
9,18,824,traffic light,664.5986328125,255.6337890625,0,36.47906494140625,24.30859375,36.47906494140625,0
9,18,825,traffic light,535.9517822265625,284.93609619140625,0,89.39784240722656,28.8094482421875,89.39784240722656,0
