video_id,frame_id,object_id,object_type,position_x,position_y,position_z,object_length,object_width,object_height,heading
4,0,1362,bus,1692.072021484375,615.385986328125,0,382.5748901367188,455.8560791015625,382.5748901367188,0
4,1,1368,car,983.0241088867188,592.239501953125,0,75.33941650390625,103.5616455078125,75.33941650390625,0
4,2,1365,car,951.018310546875,572.9966430664062,0,49.1151123046875,98.53118896484376,49.1151123046875,0
4,3,1370,car,1116.361083984375,580.5843505859375,0,75.32855224609375,88.76123046875,75.32855224609375,0
4,3,1365,car,948.157470703125,576.647705078125,0,50.78302001953125,99.2178955078125,50.78302001953125,0
4,4,1370,car,1112.8544921875,584.30908203125,0,64.97833251953125,76.8201904296875,64.97833251953125,0
4,4,1365,car,939.1672973632812,577.8167724609375,0,53.21240234375,101.4822998046875,53.21240234375,0
4,5,1370,car,1110.99658203125,582.449951171875,0,69.40606689453125,82.095703125,69.40606689453125,0
4,5,1365,car,933.6497802734376,577.45166015625,0,53.4031982421875,98.7860107421875,53.4031982421875,0
4,6,1370,car,1111.35009765625,582.20556640625,0,63.62286376953125,75.7484130859375,63.62286376953125,0
4,6,1365,car,925.204833984375,575.462158203125,0,54.60980224609375,97.76617431640624,54.60980224609375,0
4,7,1370,car,1108.297607421875,581.576171875,0,67.09893798828125,80.262451171875,67.09893798828125,0
4,7,1365,car,919.9395751953124,575.9120483398438,0,54.703125,94.5513916015625,54.703125,0
4,8,1370,car,1107.51904296875,579.8309326171875,0,69.98956298828125,83.92529296875,69.98956298828125,0
4,8,1365,car,909.30029296875,573.9205322265625,0,52.04388427734375,87.96685791015625,52.04388427734375,0
4,9,1370,car,1106.5789794921875,575.5699462890625,0,72.70965576171875,87.679931640625,72.70965576171875,0
4,9,1365,car,903.5305786132812,571.662109375,0,51.79461669921875,85.440185546875,51.79461669921875,0
4,10,1370,car,1105.8994140625,574.0470581054688,0,71.0523681640625,86.2823486328125,71.0523681640625,0
4,11,1370,car,1105.058349609375,579.600341796875,0,65.36944580078125,80.5098876953125,65.36944580078125,0
4,12,1368,car,980.434814453125,590.5123901367188,0,71.593505859375,97.13134765625,71.593505859375,0
4,13,-1,car,1102.3785400390625,595.5870361328125,0,76.2711181640625,93.48193359375,76.2711181640625,0
4,13,-1,car,856.5994262695312,588.4456787109375,0,39.71954345703125,62.879150390625,39.71954345703125,0
4,13,-1,car,897.1744995117188,574.094482421875,0,35.82421875,37.29052734375,35.82421875,0
4,13,-1,car,1654.1949462890625,585.3779907226562,0,60.25048828125,96.971923828125,60.25048828125,0
4,13,-1,car,1658.58984375,597.4454345703125,0,84.47442626953125,97.12939453125,84.47442626953125,0
4,13,-1,person,1375.194580078125,582.082275390625,0,54.7073974609375,38.2679443359375,54.7073974609375,0
4,13,-1,person,1528.782958984375,598.7970581054688,0,61.6080322265625,25.0279541015625,61.6080322265625,0
4,13,-1,traffic light,1554.18310546875,503.8932495117188,0,26.396636962890625,19.2890625,26.396636962890625,0
4,13,-1,car,14.798744201660156,558.0568237304688,0,27.828369140625,28.56075668334961,27.828369140625,0
4,13,-1,car,859.937255859375,581.9066162109375,0,45.39898681640625,73.401123046875,45.39898681640625,0
4,13,-1,bus,1102.0858154296875,593.6793212890625,0,82.74737548828125,92.36865234375,82.74737548828125,0
4,13,-1,car,1031.7322998046875,572.3965454101562,0,37.763671875,39.82672119140625,37.763671875,0
4,13,-1,traffic light,946.9532470703124,515.0784912109375,0,25.874908447265625,18.33966064453125,25.874908447265625,0
4,13,-1,traffic light,947.00634765625,522.162841796875,0,40.55841064453125,17.1676025390625,40.55841064453125,0
4,13,-1,car,65.77659606933594,563.509765625,0,34.66937255859375,81.97016143798828,34.66937255859375,0
4,13,-1,car,853.3685302734375,579.1593627929688,0,33.972412109375,60.7921142578125,33.972412109375,0
4,13,-1,car,884.09765625,576.91650390625,0,37.01861572265625,43.740234375,37.01861572265625,0
4,13,-1,truck,1102.1339111328125,595.8146362304688,0,77.099609375,94.907958984375,77.099609375,0
4,13,-1,car,712.1478271484375,572.9884033203125,0,18.54583740234375,32.64813232421875,18.54583740234375,0
4,13,-1,car,912.0992431640624,577.1439208984375,0,28.23541259765625,33.0322265625,28.23541259765625,0
4,14,-1,car,1103.265625,596.7366943359375,0,57.07708740234375,87.79296875,57.07708740234375,0
4,14,-1,car,1672.775634765625,591.5076293945312,0,85.4622802734375,98.3734130859375,85.4622802734375,0
4,14,-1,car,848.54443359375,580.4903564453125,0,48.759521484375,68.64697265625,48.759521484375,0
4,14,-1,car,900.0584106445312,567.0408935546875,0,30.56158447265625,41.0826416015625,30.56158447265625,0
4,14,-1,person,1381.75,576.3399658203125,0,53.14178466796875,32.6473388671875,53.14178466796875,0
4,14,-1,traffic light,157.91436767578125,324.6396484375,0,62.43963623046875,27.029937744140625,62.43963623046875,0
4,14,-1,car,710.0828247070312,561.5586547851562,0,21.509033203125,65.8436279296875,21.509033203125,0
4,14,-1,car,42.58888244628906,556.3033447265625,0,30.57440185546875,60.59503173828125,30.57440185546875,0
4,14,-1,car,1030.13330078125,558.8211669921875,0,51.27850341796875,40.6409912109375,51.27850341796875,0
4,14,-1,traffic light,1565.84130859375,497.5166931152344,0,26.322509765625,29.3499755859375,26.322509765625,0
4,14,-1,car,1100.753662109375,586.107666015625,0,75.81927490234375,92.741455078125,75.81927490234375,0
4,14,-1,person,1544.73974609375,594.87109375,0,50.39483642578125,26.35107421875,50.39483642578125,0
4,14,-1,car,15.627019882202148,554.830078125,0,31.20172119140625,30.903095245361328,31.20172119140625,0
4,14,-1,car,835.76953125,574.0244750976562,0,37.7171630859375,89.4268798828125,37.7171630859375,0
4,14,-1,car,722.5567016601562,562.122802734375,0,19.68927001953125,74.8927001953125,19.68927001953125,0
4,14,-1,car,53.156227111816406,554.8216552734375,0,31.9482421875,63.77970886230469,31.9482421875,0
4,14,-1,car,1386.9970703125,569.6287841796875,0,48.92523193359375,42.77392578125,48.92523193359375,0
4,14,-1,car,701.0252685546875,559.8399658203125,0,23.6641845703125,52.35186767578125,23.6641845703125,0
4,14,-1,car,909.8292236328124,572.0031127929688,0,27.91650390625,37.36065673828125,27.91650390625,0
4,14,-1,car,66.40798950195312,554.603271484375,0,35.1134033203125,94.80281066894533,35.1134033203125,0
4,14,-1,traffic light,949.3833618164062,507.896484375,0,25.794342041015625,17.2349853515625,25.794342041015625,0
4,14,-1,car,98.35384368896484,556.3675537109375,0,27.91033935546875,50.02766418457031,27.91033935546875,0
4,15,-1,car,840.526611328125,568.9772338867188,0,46.333251953125,74.3690185546875,46.333251953125,0
4,15,-1,car,1103.8408203125,583.71044921875,0,70.2896728515625,89.7264404296875,70.2896728515625,0
4,15,-1,car,728.0982055664062,555.3877563476562,0,24.579833984375,46.4296875,24.579833984375,0
4,15,-1,car,702.9947509765625,556.054931640625,0,25.18798828125,56.51202392578125,25.18798828125,0
4,15,-1,car,1697.239013671875,583.899658203125,0,86.26702880859375,99.884765625,86.26702880859375,0
4,15,-1,car,1391.12109375,562.6741943359375,0,50.67279052734375,41.12548828125,50.67279052734375,0
4,15,-1,car,687.3082275390625,556.7877197265625,0,23.981201171875,33.746337890625,23.981201171875,0
4,15,-1,car,1695.02783203125,571.50390625,0,59.94818115234375,84.769775390625,59.94818115234375,0
4,15,-1,car,52.15143585205078,553.5595092773438,0,36.579345703125,96.87217712402344,36.579345703125,0
4,15,-1,car,33.76529312133789,553.0346069335938,0,34.2802734375,65.54552459716797,34.2802734375,0
4,15,-1,car,706.493408203125,556.287109375,0,26.71746826171875,76.3121337890625,26.71746826171875,0
4,15,-1,car,834.1474609375,561.9776000976562,0,33.1116943359375,72.424072265625,33.1116943359375,0
4,15,-1,car,869.9949340820312,554.403076171875,0,21.05548095703125,32.3770751953125,21.05548095703125,0
4,15,-1,car,1689.3841552734375,565.3356323242188,0,47.518798828125,71.44482421875,47.518798828125,0
4,15,-1,car,896.0776977539062,552.9398193359375,0,19.136474609375,27.21826171875,19.136474609375,0
4,15,-1,traffic light,136.9898681640625,312.4122009277344,0,59.93682861328125,28.125778198242188,59.93682861328125,0
4,15,-1,traffic light,1573.419677734375,489.5296325683594,0,23.2939453125,29.4459228515625,23.2939453125,0
4,15,-1,person,1384.80517578125,566.9232177734375,0,47.67974853515625,32.8504638671875,47.67974853515625,0
4,15,-1,car,1033.02294921875,558.4445190429688,0,40.3096923828125,37.4007568359375,40.3096923828125,0
4,15,-1,car,741.838623046875,556.64453125,0,22.90679931640625,58.80877685546875,22.90679931640625,0
4,16,1370,car,1105.1092529296875,582.713134765625,0,64.2427978515625,79.73046875,64.2427978515625,0
4,17,1370,car,1104.578125,585.6678466796875,0,63.94171142578125,80.0843505859375,63.94171142578125,0
4,18,1370,car,1103.25390625,587.7452392578125,0,64.14532470703125,81.0545654296875,64.14532470703125,0
4,19,1370,car,1102.295166015625,586.8034057617188,0,67.7025146484375,85.7623291015625,67.7025146484375,0
4,20,1370,car,1102.354736328125,585.18408203125,0,67.46685791015625,85.7125244140625,67.46685791015625,0
4,21,1370,car,1101.514404296875,583.5860595703125,0,67.60760498046875,85.989013671875,67.60760498046875,0
4,22,1370,car,1099.279052734375,584.08935546875,0,66.50714111328125,85.2874755859375,66.50714111328125,0
4,23,1368,car,982.3096923828124,582.6873779296875,0,75.01190185546875,99.55816650390624,75.01190185546875,0
4,24,1370,car,1096.89208984375,585.1275634765625,0,65.73095703125,85.0616455078125,65.73095703125,0
4,25,1370,car,1093.5078125,582.7454223632812,0,62.1104736328125,81.2371826171875,62.1104736328125,0
4,26,1370,car,1092.4451904296875,579.205810546875,0,62.7406005859375,82.417236328125,62.7406005859375,0
4,27,1370,car,1091.016845703125,575.5460205078125,0,67.26214599609375,88.2591552734375,67.26214599609375,0
4,28,1370,car,1090.286376953125,575.332275390625,0,66.0576171875,87.2373046875,66.0576171875,0
4,29,1370,car,1090.8212890625,574.983154296875,0,66.59027099609375,88.2689208984375,66.59027099609375,0
4,30,1370,car,1092.2850341796875,573.365234375,0,70.59637451171875,92.830322265625,70.59637451171875,0
4,31,1370,car,1092.0345458984375,572.6336669921875,0,71.49371337890625,93.705322265625,71.49371337890625,0
4,32,1370,car,1094.792724609375,573.3408203125,0,70.86114501953125,92.3697509765625,70.86114501953125,0
4,32,1373,car,356.617919921875,580.592041015625,0,88.53472900390625,191.859375,88.53472900390625,0
4,33,1370,car,1096.72216796875,574.9407348632812,0,68.0042724609375,88.4627685546875,68.0042724609375,0
4,33,1373,car,334.56170654296875,572.5672607421875,0,71.74664306640625,156.24722290039062,71.74664306640625,0
4,34,1368,car,983.4339599609376,581.844482421875,0,71.51849365234375,93.30596923828124,71.51849365234375,0
4,35,1370,car,1099.8477783203125,574.027099609375,0,68.01220703125,88.264892578125,68.01220703125,0
4,35,1373,car,298.6581420898437,571.6707763671875,0,74.0443115234375,162.1609649658203,74.0443115234375,0
4,36,1370,car,1101.736572265625,575.4530029296875,0,64.1287841796875,83.8348388671875,64.1287841796875,0
4,36,1373,car,273.4889221191406,569.9258422851562,0,74.606201171875,164.32537841796875,74.606201171875,0
4,37,1370,car,1105.05029296875,575.28662109375,0,65.5399169921875,85.7855224609375,65.5399169921875,0
4,37,1373,car,245.6326904296875,569.6318359375,0,78.41668701171875,173.3592529296875,78.41668701171875,0
4,38,1370,car,1108.880126953125,576.1925048828125,0,64.22637939453125,84.3802490234375,64.22637939453125,0
4,38,1373,car,214.83401489257807,570.9523315429688,0,79.5570068359375,176.3658447265625,79.5570068359375,0
4,39,1370,car,1112.394287109375,574.9797973632812,0,64.7369384765625,85.1998291015625,64.7369384765625,0
4,39,1373,car,184.0730438232422,570.6511840820312,0,79.8741455078125,177.89181518554688,79.8741455078125,0
4,40,1370,car,1118.2593994140625,569.532470703125,0,67.37408447265625,88.06787109375,67.37408447265625,0
4,40,1373,car,154.703369140625,567.8171997070312,0,80.0140380859375,178.811767578125,80.0140380859375,0
4,41,1370,car,1122.876220703125,566.9588623046875,0,62.48260498046875,82.3262939453125,62.48260498046875,0
4,41,1373,car,124.5280303955078,563.4117431640625,0,79.76361083984375,179.00918579101562,79.76361083984375,0
4,42,1370,car,1126.531494140625,568.4597778320312,0,61.5986328125,81.6348876953125,61.5986328125,0
4,42,1373,car,93.43287658691406,564.3059692382812,0,81.08447265625,181.8417053222656,81.08447265625,0
4,43,1370,car,1129.79052734375,573.071533203125,0,64.5679931640625,85.4814453125,64.5679931640625,0
4,43,1373,car,81.92501068115234,569.135009765625,0,82.44342041015625,163.8500213623047,82.44342041015625,0
4,44,1370,car,1133.37646484375,579.2066650390625,0,62.64935302734375,83.0521240234375,62.64935302734375,0
4,44,1373,car,72.35022735595703,574.6527709960938,0,83.2166748046875,144.70045471191406,83.2166748046875,0
4,45,1368,car,983.35595703125,583.8584594726562,0,76.44921875,96.5712890625,76.44921875,0
4,46,1370,car,1140.8638916015625,578.3543701171875,0,65.06719970703125,85.846923828125,65.06719970703125,0
4,46,1373,car,60.47179412841797,574.498779296875,0,83.24237060546875,120.94358825683594,83.24237060546875,0
4,47,1370,car,1145.9091796875,572.2884521484375,0,60.71710205078125,80.6951904296875,60.71710205078125,0
4,48,1370,car,1150.7711181640625,563.970458984375,0,64.03302001953125,84.6669921875,64.03302001953125,0
4,48,1377,person,1651.2635498046875,574.6856079101562,0,80.4140625,33.48193359375,80.4140625,0
4,49,1370,car,1154.546630859375,560.5574951171875,0,64.63275146484375,85.0081787109375,64.63275146484375,0
4,49,1377,person,1658.6378173828125,577.912841796875,0,77.9853515625,32.41259765625,77.9853515625,0
4,50,1370,car,1159.2080078125,559.60888671875,0,66.5899658203125,86.1114501953125,66.5899658203125,0
4,50,1377,person,1668.605712890625,579.8121337890625,0,79.28216552734375,32.9798583984375,79.28216552734375,0
4,51,1370,car,1163.1546630859375,561.6475830078125,0,62.72137451171875,81.317626953125,62.72137451171875,0
4,51,1377,person,1677.3740234375,582.314453125,0,73.17816162109375,30.726806640625,73.17816162109375,0
4,52,1370,car,1170.651123046875,555.7237548828125,0,65.1246337890625,83.7279052734375,65.1246337890625,0
4,53,1370,car,1192.186767578125,550.407958984375,0,64.398193359375,82.1844482421875,64.398193359375,0
4,54,1370,car,1216.70068359375,553.8480224609375,0,61.98602294921875,79.117431640625,61.98602294921875,0
4,55,-1,car,1252.961669921875,570.9140625,0,60.614501953125,79.3941650390625,60.614501953125,0
4,55,-1,car,899.2525634765625,555.0491943359375,0,36.44549560546875,52.14019775390625,36.44549560546875,0
4,55,-1,car,832.31884765625,562.3399658203125,0,46.76739501953125,68.48272705078125,46.76739501953125,0
4,55,-1,car,615.0059814453125,566.05322265625,0,62.4559326171875,94.88287353515624,62.4559326171875,0
4,55,-1,car,771.3451538085938,555.810546875,0,50.18463134765625,60.823974609375,50.18463134765625,0
4,55,-1,person,128.3828887939453,558.6583251953125,0,85.78765869140625,32.766395568847656,85.78765869140625,0
4,55,-1,person,293.6527709960937,564.5517578125,0,61.87255859375,23.02670288085937,61.87255859375,0
4,55,-1,car,686.0869140625,561.0425415039062,0,48.5108642578125,64.84033203125,48.5108642578125,0
4,55,-1,car,697.20068359375,564.4132080078125,0,47.91326904296875,87.34588623046875,47.91326904296875,0
4,55,-1,car,1121.7945556640625,591.5601806640625,0,40.3792724609375,72.01611328125,40.3792724609375,0
4,55,-1,car,980.9915771484376,548.7879638671875,0,30.4244384765625,47.9820556640625,30.4244384765625,0
4,55,-1,person,331.7587280273437,562.4251708984375,0,61.43206787109375,24.48788452148437,61.43206787109375,0
4,55,-1,car,721.1844482421875,568.2197265625,0,38.27996826171875,42.75201416015625,38.27996826171875,0
4,55,-1,car,943.5480346679688,567.232421875,0,38.63140869140625,49.2213134765625,38.63140869140625,0
4,55,-1,traffic light,1427.9677734375,380.6498107910156,0,46.22442626953125,25.4498291015625,46.22442626953125,0
4,55,-1,car,1022.631591796875,543.367919921875,0,24.25811767578125,39.10693359375,24.25811767578125,0
4,55,-1,car,991.8605346679688,556.1015625,0,42.43780517578125,62.68212890625,42.43780517578125,0
4,55,-1,car,1431.95556640625,553.75341796875,0,28.45721435546875,34.396484375,28.45721435546875,0
4,55,-1,car,561.18408203125,574.367431640625,0,31.1041259765625,23.83642578125,31.1041259765625,0
4,55,-1,person,1780.1986083984375,594.2198486328125,0,67.65399169921875,25.4501953125,67.65399169921875,0
