video_id,frame_id,object_id,object_type,position_x,position_y,position_z,object_length,object_width,object_height,heading
7,0,-1,car,712.673583984375,623.7706298828125,0,137.9766845703125,162.07049560546875,137.9766845703125,0
7,0,-1,bus,112.03399658203124,529.5382690429688,0,494.0987548828125,223.26315307617188,494.0987548828125,0
7,0,-1,car,858.7628173828125,577.6376342773438,0,51.9962158203125,63.71942138671875,51.9962158203125,0
7,0,-1,car,961.1495361328124,550.9743041992188,0,23.94140625,51.18475341796875,23.94140625,0
7,0,-1,car,892.1685791015625,551.3426513671875,0,20.25335693359375,45.7833251953125,20.25335693359375,0
7,0,-1,car,637.6241455078125,555.205322265625,0,23.9031982421875,46.03570556640625,23.9031982421875,0
7,0,-1,car,523.4258422851562,557.97314453125,0,31.863037109375,66.50537109375,31.863037109375,0
7,0,-1,car,525.9507446289062,571.963134765625,0,58.766357421875,78.63436889648438,58.766357421875,0
7,0,-1,car,458.530517578125,578.3638916015625,0,54.99127197265625,81.45245361328125,54.99127197265625,0
7,0,-1,car,405.58599853515625,570.1644287109375,0,54.0450439453125,60.60269165039063,54.0450439453125,0
7,0,-1,car,406.9696960449219,561.357177734375,0,39.38726806640625,56.13262939453125,39.38726806640625,0
7,0,-1,car,882.6429443359375,559.1002197265625,0,27.68975830078125,49.5908203125,27.68975830078125,0
7,0,-1,car,495.7829895019531,568.0927734375,0,46.93634033203125,126.47357177734376,46.93634033203125,0
7,0,-1,car,437.4107055664063,572.0172119140625,0,54.05804443359375,119.200927734375,54.05804443359375,0
7,0,-1,car,1162.895751953125,580.6011962890625,0,27.6019287109375,49.7786865234375,27.6019287109375,0
7,0,-1,car,648.311279296875,554.6004638671875,0,25.81854248046875,60.82550048828125,25.81854248046875,0
7,1,576,car,712.833740234375,623.475830078125,0,143.57757568359375,168.70458984375,143.57757568359375,0
7,2,576,car,711.0159301757812,621.4256591796875,0,142.08087158203125,167.2528076171875,142.08087158203125,0
7,2,578,car,858.1259765625,573.536376953125,0,54.58544921875,62.30938720703125,54.58544921875,0
7,3,576,car,708.3116455078125,620.528564453125,0,147.12335205078125,173.630615234375,147.12335205078125,0
7,3,578,car,857.9942016601562,571.039306640625,0,57.15765380859375,65.20703125,57.15765380859375,0
7,4,576,car,701.6618041992188,620.1564331054688,0,150.3441162109375,178.071533203125,150.3441162109375,0
7,4,578,car,860.0858154296875,570.5389404296875,0,58.1956787109375,66.47760009765625,58.1956787109375,0
7,5,576,car,698.2078857421875,624.2842407226562,0,153.2835693359375,182.3878173828125,153.2835693359375,0
7,5,578,car,862.0867919921875,571.560546875,0,61.45208740234375,70.19573974609375,61.45208740234375,0
7,6,576,car,695.260009765625,628.31201171875,0,156.86907958984375,187.8343505859375,156.86907958984375,0
7,6,578,car,860.2872924804688,573.5299072265625,0,62.01800537109375,71.4449462890625,62.01800537109375,0
7,7,576,car,690.3506469726562,627.1571655273438,0,161.52197265625,195.0601806640625,161.52197265625,0
7,7,578,car,862.1777954101562,572.102783203125,0,65.64471435546875,75.7255859375,65.64471435546875,0
7,8,576,car,684.8342895507812,627.3464965820312,0,170.9615478515625,207.5028076171875,170.9615478515625,0
7,8,578,car,861.6006469726562,571.4019775390625,0,66.69598388671875,77.430908203125,66.69598388671875,0
7,9,576,car,676.8345947265625,626.0712890625,0,176.14434814453125,215.0062255859375,176.14434814453125,0
7,9,578,car,861.582763671875,570.3282470703125,0,70.3446044921875,81.85040283203125,70.3446044921875,0
7,10,576,car,668.6741943359375,628.6151123046875,0,181.46099853515625,222.8778076171875,181.46099853515625,0
7,10,578,car,862.24853515625,569.6358642578125,0,72.54034423828125,84.4327392578125,72.54034423828125,0
7,11,576,car,658.957275390625,631.1653442382812,0,184.521484375,228.80499267578125,184.521484375,0
7,11,578,car,862.7307739257812,569.6385498046875,0,73.625244140625,85.8243408203125,73.625244140625,0
7,12,576,car,648.8353271484375,634.883056640625,0,188.09783935546875,235.87451171875,188.09783935546875,0
7,12,578,car,862.7213134765625,570.681884765625,0,75.24798583984375,87.74237060546875,75.24798583984375,0
7,13,576,car,636.896484375,640.774658203125,0,194.55499267578125,246.49664306640625,194.55499267578125,0
7,13,578,car,861.0760498046875,571.101318359375,0,76.70074462890625,89.3826904296875,76.70074462890625,0
7,14,576,car,621.0661010742188,644.5394897460938,0,206.7974853515625,263.9544677734375,206.7974853515625,0
7,14,578,car,857.0617065429688,572.246826171875,0,78.2413330078125,91.154296875,78.2413330078125,0
7,15,576,car,604.8583984375,653.872314453125,0,216.43719482421875,279.28515625,216.43719482421875,0
7,15,578,car,851.7508544921875,575.3908081054688,0,82.5755615234375,95.773193359375,82.5755615234375,0
7,16,576,car,586.266845703125,659.3895263671875,0,226.4447021484375,295.22247314453125,226.4447021484375,0
7,16,578,car,847.361328125,578.7113037109375,0,85.49261474609375,98.69635009765624,85.49261474609375,0
7,17,576,car,565.0489501953125,666.5731201171875,0,235.0478515625,310.0657653808594,235.0478515625,0
7,17,578,car,842.0514526367188,580.262451171875,0,88.894775390625,101.7366943359375,88.894775390625,0
7,18,576,car,538.2200317382812,672.284912109375,0,252.501708984375,335.353271484375,252.501708984375,0
7,18,578,truck,835.9297485351562,580.8035888671875,0,90.70440673828124,103.3585205078125,90.70440673828124,0
7,19,576,car,507.6627197265625,680.6728515625,0,260.39080810546875,349.5505065917969,260.39080810546875,0
7,19,578,truck,826.49755859375,582.6595458984375,0,93.59539794921876,105.75360107421876,93.59539794921876,0
